WEEK_END_DATE,STORE_NUM,UPC,UNITS,VISITS,HHS,SPEND,PRICE,BASE_PRICE,FEATURE,DISPLAY,TPR_ONLY,DESCRIPTION,CATEGORY,SUB_CATEGORY,SUMPRICE,COUNTPRICE,AVGPRICE,RELPRICE,PRICE_p2
2009-05-20,367,1600027527,12,12,12,31.92,2.66,3.19,0,0,1,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.96,7,2.7085714285714286,0.9820675105485233,7.0756000000000006
2009-05-20,367,1600027528,14,12,8,64.26,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.96,7,2.7085714285714286,1.6946202531645569,21.068099999999998
2009-05-20,367,1600027564,76,67,61,177.84,2.34,3.19,1,1,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.96,7,2.7085714285714286,0.8639240506329113,5.475599999999999
2009-05-20,367,3000006340,4,4,1,10.96,2.74,2.74,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,18.96,7,2.7085714285714286,1.0116033755274263,7.507600000000001
2009-05-20,367,3800031829,66,53,43,176.22,2.67,3.29,0,1,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,18.96,7,2.7085714285714286,0.985759493670886,7.1289
2009-05-27,367,1111085319,22,21,20,36.3,1.65,1.89,0,0,1,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,19.79,7,2.827142857142857,0.5836280949974735,2.7224999999999997
2009-05-27,367,1111085350,8,7,7,18.32,2.29,2.29,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,19.79,7,2.827142857142857,0.8100050530570996,5.2441
2009-05-27,367,1600027527,17,17,16,47.77,2.81,3.19,0,0,1,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.79,7,2.827142857142857,0.9939363314805458,7.896100000000001
2009-05-27,367,1600027528,36,27,7,165.24,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.79,7,2.827142857142857,1.623547246083881,21.068099999999998
2009-05-27,367,1600027564,27,25,18,70.2,2.6,3.19,0,0,1,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.79,7,2.827142857142857,0.919656392117231,6.760000000000001
2009-05-27,367,3000006340,5,5,3,12.8,2.56,2.74,1,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,19.79,7,2.827142857142857,0.9055078322385044,6.5536
2009-05-27,367,3800031829,18,16,8,59.22,3.29,3.29,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,19.79,7,2.827142857142857,1.1637190500252654,10.8241
2009-06-03,367,1111085319,23,21,21,37.72,1.64,1.89,0,0,1,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,19.41,7,2.7728571428571427,0.5914477073673364,2.6895999999999995
2009-06-03,367,1111085350,15,12,12,35.85,2.39,2.39,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,19.41,7,2.7728571428571427,0.8619268418341063,5.7121
2009-06-03,367,1600027527,13,13,13,31.85,2.45,3.19,0,0,1,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.41,7,2.7728571428571427,0.8835651725914478,6.002500000000001
2009-06-03,367,1600027528,24,22,10,110.16,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.41,7,2.7728571428571427,1.6553323029366307,21.068099999999998
2009-06-03,367,1600027564,24,23,18,60.72,2.53,3.19,0,0,1,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.41,7,2.7728571428571427,0.9124162802679031,6.400899999999999
2009-06-03,367,3000006340,4,4,3,10.08,2.52,2.74,1,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,19.41,7,2.7728571428571427,0.9088098918083463,6.3504000000000005
2009-06-03,367,3800031829,32,28,12,105.28,3.29,3.29,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,19.41,7,2.7728571428571427,1.1865018031942298,10.8241
2009-06-10,367,1111085319,41,33,32,68.06,1.66,1.89,0,0,1,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,20.42,7,2.9171428571428573,0.5690499510284035,2.7556
2009-06-10,367,1111085350,22,17,17,51.26,2.33,2.33,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,20.42,7,2.9171428571428573,0.7987267384916749,5.4289000000000005
2009-06-10,367,1600027527,16,16,14,51.04,3.19,3.19,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.42,7,2.9171428571428573,1.093535749265426,10.1761
2009-06-10,367,1600027528,29,24,15,133.11,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.42,7,2.9171428571428573,1.5734573947110675,21.068099999999998
2009-06-10,367,1600027564,29,25,19,75.98,2.62,3.19,0,0,1,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.42,7,2.9171428571428573,0.8981390793339863,6.864400000000001
2009-06-10,367,3000006340,4,4,3,10.96,2.74,2.74,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,20.42,7,2.9171428571428573,0.9392752203721841,7.507600000000001
2009-06-10,367,3800031829,21,20,10,69.09,3.29,3.29,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,20.42,7,2.9171428571428573,1.1278158667972575,10.8241
2009-06-17,367,1111085319,34,32,31,56.78,1.67,1.89,0,0,1,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,20.53,7,2.932857142857143,0.5694106186069167,2.7889
2009-06-17,367,1111085350,14,11,11,33.18,2.37,2.37,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,20.53,7,2.932857142857143,0.8080857282026304,5.6169
2009-06-17,367,1600027527,12,12,12,34.68,2.89,2.89,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.53,7,2.932857142857143,0.9853872381880175,8.3521
2009-06-17,367,1600027528,24,19,12,110.16,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.53,7,2.932857142857143,1.565026790063322,21.068099999999998
2009-06-17,367,1600027564,14,14,13,41.72,2.98,2.98,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.53,7,2.932857142857143,1.0160740379931807,8.8804
2009-06-17,367,3000006340,1,1,1,2.74,2.74,2.74,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,20.53,7,2.932857142857143,0.934242571846079,7.507600000000001
2009-06-17,367,3800031829,13,12,9,42.77,3.29,3.29,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,20.53,7,2.932857142857143,1.121773015099854,10.8241
2009-06-24,367,1111085319,18,15,15,34.02,1.89,1.89,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,20.080000000000002,7,2.8685714285714288,0.6588645418326693,3.5721
2009-06-24,367,1111085350,37,29,28,73.63,1.99,2.37,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,20.080000000000002,7,2.8685714285714288,0.6937250996015936,3.9601
2009-06-24,367,1600027527,15,14,13,47.85,3.19,3.19,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.080000000000002,7,2.8685714285714288,1.1120517928286853,10.1761
2009-06-24,367,1600027528,20,18,12,91.8,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.080000000000002,7,2.8685714285714288,1.6000996015936253,21.068099999999998
2009-06-24,367,1600027564,16,16,14,38.24,2.39,2.98,0,0,1,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.080000000000002,7,2.8685714285714288,0.8331673306772909,5.7121
2009-06-24,367,3000006340,3,3,2,8.22,2.74,2.74,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,20.080000000000002,7,2.8685714285714288,0.9551792828685259,7.507600000000001
2009-06-24,367,3800031829,23,19,8,75.67,3.29,3.29,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,20.080000000000002,7,2.8685714285714288,1.1469123505976095,10.8241
2009-07-01,367,1111085319,12,11,11,22.68,1.89,1.89,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,18.98,7,2.7114285714285713,0.6970495258166491,3.5721
2009-07-01,367,1111085350,40,31,31,80.0,2.0,2.37,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,18.98,7,2.7114285714285713,0.7376185458377239,4.0
2009-07-01,367,1600027527,15,15,13,47.85,3.19,3.19,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.98,7,2.7114285714285713,1.1765015806111696,10.1761
2009-07-01,367,1600027528,148,106,90,414.4,2.8,4.59,1,1,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.98,7,2.7114285714285713,1.0326659641728135,7.839999999999999
2009-07-01,367,1600027564,26,20,7,79.82,3.07,3.07,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.98,7,2.7114285714285713,1.1322444678609063,9.4249
2009-07-01,367,3000006340,9,9,2,24.66,2.74,2.74,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,18.98,7,2.7114285714285713,1.0105374077976819,7.507600000000001
2009-07-01,367,3800031829,34,25,7,111.86,3.29,3.29,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,18.98,7,2.7114285714285713,1.213382507903056,10.8241
2009-07-08,367,1111085319,15,13,13,28.35,1.89,1.89,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,18.84,7,2.6914285714285713,0.7022292993630573,3.5721
2009-07-08,367,1111085350,29,25,24,57.42,1.98,2.37,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,18.84,7,2.6914285714285713,0.7356687898089173,3.9204
2009-07-08,367,1600027527,12,12,12,38.28,3.19,3.19,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.84,7,2.6914285714285713,1.1852441613588112,10.1761
2009-07-08,367,1600027528,87,73,61,247.95,2.85,4.59,1,1,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.84,7,2.6914285714285713,1.0589171974522293,8.1225
2009-07-08,367,1600027564,11,10,6,31.9,2.9,2.9,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.84,7,2.6914285714285713,1.0774946921443738,8.41
2009-07-08,367,3000006340,2,2,1,5.48,2.74,2.74,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,18.84,7,2.6914285714285713,1.0180467091295118,7.507600000000001
2009-07-08,367,3800031829,27,23,9,88.83,3.29,3.29,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,18.84,7,2.6914285714285713,1.2223991507430998,10.8241
2009-07-15,367,1111085319,24,23,22,44.88,1.87,1.87,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,20.69,7,2.955714285714286,0.6326727887868535,3.4969000000000006
2009-07-15,367,1111085350,27,24,24,53.46,1.98,2.37,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,20.69,7,2.955714285714286,0.6698888351860802,3.9204
2009-07-15,367,1600027527,8,10,10,25.52,3.19,3.19,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.69,7,2.955714285714286,1.0792653455775736,10.1761
2009-07-15,367,1600027528,22,19,11,100.98,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.69,7,2.955714285714286,1.5529241179313675,21.068099999999998
2009-07-15,367,1600027564,26,23,21,79.82,3.07,3.07,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.69,7,2.955714285714286,1.0386660222329627,9.4249
2009-07-15,367,3000006340,4,4,4,10.8,2.7,2.7,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,20.69,7,2.955714285714286,0.9134847752537457,7.290000000000001
2009-07-15,367,3800031829,7,6,4,23.03,3.29,3.29,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,20.69,7,2.955714285714286,1.113098115031416,10.8241
2009-07-22,367,1111085319,10,10,9,18.2,1.82,1.82,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,20.23,7,2.89,0.629757785467128,3.3124000000000002
2009-07-22,367,1111085350,24,20,20,47.52,1.98,2.37,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,20.23,7,2.89,0.6851211072664359,3.9204
2009-07-22,367,1600027527,5,4,4,15.95,3.19,3.19,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.23,7,2.89,1.1038062283737025,10.1761
2009-07-22,367,1600027528,31,25,12,142.29,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.23,7,2.89,1.588235294117647,21.068099999999998
2009-07-22,367,1600027564,19,16,15,51.11,2.69,3.07,0,0,1,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.23,7,2.89,0.930795847750865,7.2360999999999995
2009-07-22,367,3000006340,3,3,2,8.16,2.72,2.72,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,20.23,7,2.89,0.9411764705882353,7.398400000000001
2009-07-22,367,3800031829,18,15,5,58.32,3.24,3.29,1,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,20.23,7,2.89,1.1211072664359862,10.497600000000002
2009-07-29,367,1111085319,13,13,11,24.57,1.89,1.89,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,20.79,7,2.9699999999999998,0.6363636363636364,3.5721
2009-07-29,367,1111085350,17,13,13,34.0,2.0,2.37,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,20.79,7,2.9699999999999998,0.6734006734006734,4.0
2009-07-29,367,1600027527,5,5,5,15.95,3.19,3.19,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.79,7,2.9699999999999998,1.0740740740740742,10.1761
2009-07-29,367,1600027528,35,27,12,160.65,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.79,7,2.9699999999999998,1.5454545454545456,21.068099999999998
2009-07-29,367,1600027564,21,16,8,66.99,3.19,3.19,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.79,7,2.9699999999999998,1.0740740740740742,10.1761
2009-07-29,367,3000006340,4,4,1,10.96,2.74,2.74,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,20.79,7,2.9699999999999998,0.9225589225589227,7.507600000000001
2009-07-29,367,3800031829,35,30,10,111.65,3.19,3.29,1,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,20.79,7,2.9699999999999998,1.0740740740740742,10.1761
2009-08-05,367,1111085319,15,14,14,24.9,1.66,1.89,0,0,1,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,20.42,7,2.9171428571428573,0.5690499510284035,2.7556
2009-08-05,367,1111085350,8,8,8,19.12,2.39,2.39,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,20.42,7,2.9171428571428573,0.8192948090107738,5.7121
2009-08-05,367,1600027527,2,2,2,6.38,3.19,3.19,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.42,7,2.9171428571428573,1.093535749265426,10.1761
2009-08-05,367,1600027528,39,30,10,179.01,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.42,7,2.9171428571428573,1.5734573947110675,21.068099999999998
2009-08-05,367,1600027564,53,49,42,138.86,2.62,3.19,0,1,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.42,7,2.9171428571428573,0.8981390793339863,6.864400000000001
2009-08-05,367,3000006340,5,5,3,13.7,2.74,2.74,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,20.42,7,2.9171428571428573,0.9392752203721841,7.507600000000001
2009-08-05,367,3800031829,32,29,15,103.36,3.23,3.23,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,20.42,7,2.9171428571428573,1.1072477962781586,10.4329
2009-08-12,367,1111085319,32,31,30,51.84,1.62,1.89,0,0,1,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,20.23,7,2.89,0.5605536332179931,2.6244000000000005
2009-08-12,367,1111085350,26,23,23,62.14,2.39,2.39,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,20.23,7,2.89,0.8269896193771626,5.7121
2009-08-12,367,1600027527,21,20,20,65.73,3.13,3.13,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.23,7,2.89,1.0830449826989619,9.796899999999999
2009-08-12,367,1600027528,33,24,8,151.47,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.23,7,2.89,1.588235294117647,21.068099999999998
2009-08-12,367,1600027564,24,23,18,59.28,2.47,3.19,0,0,1,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.23,7,2.89,0.8546712802768166,6.100900000000001
2009-08-12,367,3000006340,2,2,1,5.48,2.74,2.74,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,20.23,7,2.89,0.9480968858131488,7.507600000000001
2009-08-12,367,3800031829,26,24,17,85.54,3.29,3.29,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,20.23,7,2.89,1.1384083044982698,10.8241
2009-08-19,367,1111085319,22,22,21,36.08,1.64,1.89,1,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,18.84,7,2.6914285714285713,0.6093418259023354,2.6895999999999995
2009-08-19,367,1111085350,22,22,22,49.72,2.26,2.26,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,18.84,7,2.6914285714285713,0.8397027600849256,5.107599999999999
2009-08-19,367,1600027527,16,16,16,42.72,2.67,3.13,0,0,1,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.84,7,2.6914285714285713,0.9920382165605096,7.1289
2009-08-19,367,1600027528,27,18,10,123.93,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.84,7,2.6914285714285713,1.7054140127388535,21.068099999999998
2009-08-19,367,1600027564,26,24,21,42.9,1.65,3.19,0,0,1,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.84,7,2.6914285714285713,0.6130573248407644,2.7224999999999997
2009-08-19,367,3000006340,3,3,2,8.22,2.74,2.74,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,18.84,7,2.6914285714285713,1.0180467091295118,7.507600000000001
2009-08-19,367,3800031829,22,17,9,72.38,3.29,3.29,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,18.84,7,2.6914285714285713,1.2223991507430998,10.8241
2009-08-26,367,1111085319,16,16,16,26.72,1.67,1.89,0,0,1,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,18.9,7,2.6999999999999997,0.6185185185185186,2.7889
2009-08-26,367,1111085350,18,16,16,42.66,2.37,2.37,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,18.9,7,2.6999999999999997,0.8777777777777779,5.6169
2009-08-26,367,1600027527,14,15,15,39.48,2.82,3.13,0,0,1,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.9,7,2.6999999999999997,1.0444444444444445,7.952399999999999
2009-08-26,367,1600027528,43,37,15,197.37,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.9,7,2.6999999999999997,1.7000000000000002,21.068099999999998
2009-08-26,367,1600027564,24,23,18,49.44,2.06,3.19,0,0,1,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.9,7,2.6999999999999997,0.7629629629629631,4.2436
2009-08-26,367,3000006340,27,21,18,56.7,2.1,2.74,1,1,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,18.9,7,2.6999999999999997,0.7777777777777779,4.41
2009-08-26,367,3800031829,38,32,14,125.02,3.29,3.29,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,18.9,7,2.6999999999999997,1.2185185185185186,10.8241
2009-09-02,367,1111085319,13,13,13,21.58,1.66,1.89,0,0,1,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,20.24,7,2.891428571428571,0.5741106719367589,2.7556
2009-09-02,367,1111085350,11,8,8,26.29,2.39,2.39,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,20.24,7,2.891428571428571,0.8265810276679844,5.7121
2009-09-02,367,1600027527,18,15,13,55.98,3.11,3.11,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.24,7,2.891428571428571,1.0755928853754941,9.672099999999999
2009-09-02,367,1600027528,22,20,8,100.98,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.24,7,2.891428571428571,1.5874505928853757,21.068099999999998
2009-09-02,367,1600027564,20,19,12,62.6,3.13,3.13,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.24,7,2.891428571428571,1.082509881422925,9.796899999999999
2009-09-02,367,3000006340,18,15,13,37.26,2.07,2.74,1,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,20.24,7,2.891428571428571,0.7159090909090909,4.2848999999999995
2009-09-02,367,3800031829,23,21,6,75.67,3.29,3.29,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,20.24,7,2.891428571428571,1.1378458498023718,10.8241
2009-09-09,367,1111085319,22,21,21,36.3,1.65,1.89,0,0,1,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,20.08,7,2.8685714285714283,0.575199203187251,2.7224999999999997
2009-09-09,367,1111085350,12,12,12,28.68,2.39,2.39,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,20.08,7,2.8685714285714283,0.833167330677291,5.7121
2009-09-09,367,1600027527,14,14,14,46.06,3.29,3.29,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.08,7,2.8685714285714283,1.1469123505976098,10.8241
2009-09-09,367,1600027528,9,7,6,41.31,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.08,7,2.8685714285714283,1.6000996015936255,21.068099999999998
2009-09-09,367,1600027564,10,10,10,28.8,2.88,2.88,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.08,7,2.8685714285714283,1.00398406374502,8.2944
2009-09-09,367,3000006340,4,4,4,7.96,1.99,2.74,0,0,1,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,20.08,7,2.8685714285714283,0.6937250996015937,3.9601
2009-09-09,367,3800031829,5,5,4,16.45,3.29,3.29,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,20.08,7,2.8685714285714283,1.1469123505976098,10.8241
2009-09-16,367,1111085319,39,35,35,65.13,1.67,1.89,0,0,1,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,20.3,7,2.9,0.5758620689655173,2.7889
2009-09-16,367,1111085350,5,5,5,11.5,2.3,2.3,0,0,0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,20.3,7,2.9,0.793103448275862,5.289999999999999
2009-09-16,367,1600027527,18,17,17,55.98,3.11,3.11,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.3,7,2.9,1.0724137931034483,9.672099999999999
2009-09-16,367,1600027528,27,20,9,123.93,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.3,7,2.9,1.5827586206896551,21.068099999999998
2009-09-16,367,1600027564,27,23,20,88.83,3.29,3.29,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.3,7,2.9,1.1344827586206898,10.8241
2009-09-16,367,3000006340,11,9,9,22.66,2.06,2.74,0,0,1,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,20.3,7,2.9,0.710344827586207,4.2436
2009-09-16,367,3800031829,20,15,10,65.6,3.28,3.28,0,0,0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,20.3,7,2.9,1.1310344827586207,10.758399999999998
2009-09-23,367,1111085319,9,9,9,17.01,1.89,1.89,0,0,0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,20.39,7,2.912857142857143,0.6488474742520843,3.5721
2009-09-23,367,1111085350,19,16,16,37.62,1.98,2.3,0,0,1,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,20.39,7,2.912857142857143,0.6797449730259931,3.9204
2009-09-23,367,1600027527,13,12,12,39.52,3.04,3.04,0,0,0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.39,7,2.912857142857143,1.043648847474252,9.2416
2009-09-23,367,1600027528,21,16,7,96.39,4.59,4.59,0,0,0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.39,7,2.912857142857143,1.5757724374693476,21.068099999999998
2009-09-23,367,1600027564,23,22,16,65.78,2.86,3.29,0,0,1,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.39,7,2.912857142857143,0.9818538499264345,8.179599999999999
2009-09-23,367,3000006340,6,6,4,16.44,2.74,2.74,0,0,0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,20.39,7,2.912857142857143,0.9406571848945563,7.507600000000001
