WEEK_END_DATE,STORE_NUM,UPC,UNITS,VISITS,HHS,SPEND,PRICE,BASE_PRICE,FEATURE,DISPLAY,TPR_ONLY
2009-08-05,12011,1111009497,28,23,23,33.32,1.19,1.22,0,1,0
2009-08-05,12011,1600027527,20,17,17,63.8,3.19,3.19,0,0,0
2009-08-05,12011,1600027564,26,18,18,65.0,2.5,3.19,1,0,0
2009-08-05,12011,3800031838,21,21,21,62.79,2.99,2.99,0,0,0
2009-08-05,13609,1111009477,94,77,77,116.56,1.24,1.39,0,1,0
2009-08-05,13609,1111009497,72,59,56,89.28,1.24,1.39,0,1,0
2009-08-05,13609,1600027527,39,39,38,124.41,3.19,3.19,0,0,0
2009-08-05,13609,1600027564,128,109,109,317.44,2.48,3.19,0,1,0
2009-08-05,13609,3800031838,362,291,288,593.68,1.64,2.68,1,0,0
2009-08-05,13827,1111009477,146,54,53,135.78,0.93,0.93,0,1,0
2009-08-05,13827,1111009497,46,42,41,45.08,0.98,0.97,0,1,0
2009-08-05,13827,1600027527,39,35,35,108.81,2.79,2.79,0,0,0
2009-08-05,13827,1600027564,76,68,68,190.0,2.5,2.99,1,1,0
2009-08-05,13827,3800031838,25,25,25,67.25,2.69,2.69,0,0,0
2009-08-05,13837,1111009477,49,40,38,47.53,0.97,0.97,0,0,0
2009-08-05,13837,1111009497,35,31,31,34.3,0.98,0.98,0,0,0
2009-08-05,13837,1600027527,27,27,27,86.13,3.19,3.19,0,0,0
2009-08-05,13837,1600027564,36,26,26,90.0,2.5,3.14,1,0,0
2009-08-05,13837,3800031838,24,24,24,69.36,2.89,2.89,0,0,0
2009-08-05,13853,1111009477,24,23,23,29.28,1.22,1.22,0,0,0
2009-08-05,13853,1111009497,32,23,23,39.04,1.22,1.22,0,0,0
2009-08-05,13853,1600027527,14,14,14,44.66,3.19,3.19,0,0,0
2009-08-05,13853,1600027564,76,59,59,185.44,2.44,3.19,1,1,0
2009-08-05,13853,3800031838,27,25,25,80.73,2.99,2.99,0,0,0
2009-08-05,13859,1111009477,28,26,26,34.72,1.24,1.24,0,0,0
2009-08-05,13859,1111009497,30,27,27,37.2,1.24,1.24,0,0,0
2009-08-05,13859,1600027527,39,37,37,124.41,3.19,3.19,0,0,0
2009-08-05,13859,1600027564,44,35,35,108.24,2.46,3.19,1,1,0
2009-08-05,13859,3800031838,31,30,30,89.9,2.9,2.9,0,0,0
2009-08-05,15531,1111009477,44,38,37,54.56,1.24,1.49,0,1,0
2009-08-05,15531,1111009497,24,23,23,29.52,1.23,1.57,0,1,0
2009-08-05,15531,1600027527,11,10,10,35.09,3.19,3.19,0,0,0
2009-08-05,15531,1600027564,47,46,44,118.91,2.53,3.19,0,1,0
2009-08-05,15531,3800031838,132,110,110,199.32,1.51,2.88,1,0,0
2009-08-05,15541,1111009477,47,37,36,58.75,1.25,1.5,0,0,1
2009-08-05,15541,1111009497,48,40,38,60.0,1.25,1.48,0,0,1
2009-08-05,15541,1600027527,20,18,18,63.8,3.19,3.19,0,0,0
2009-08-05,15541,1600027564,91,79,78,229.32,2.52,3.19,0,1,0
2009-08-05,15541,3800031838,164,130,129,260.76,1.59,2.88,1,1,0
2009-08-05,15547,1111009477,50,45,45,62.0,1.24,1.68,0,0,1
2009-08-05,15547,1111009497,31,27,26,38.44,1.24,1.63,0,0,1
2009-08-05,15547,1600027527,29,29,28,92.51,3.19,3.19,0,0,0
2009-08-05,15547,1600027564,75,68,62,191.25,2.55,3.19,0,1,0
2009-08-05,15547,3800031838,251,195,195,421.68,1.68,2.88,1,0,0
2009-08-05,15755,1111009477,6,5,5,5.94,0.99,0.99,0,0,0
2009-08-05,15755,1111009497,24,23,23,23.52,0.98,0.99,0,1,0
2009-08-05,15755,1600027527,15,15,15,47.85,3.19,3.19,0,0,0
2009-08-05,15755,1600027564,24,23,22,61.2,2.55,3.14,1,1,0
2009-08-05,15755,3800031838,22,22,22,63.58,2.89,2.89,0,0,0
2009-08-05,15763,1111009477,27,17,17,26.46,0.98,0.98,0,0,0
2009-08-05,15763,1111009497,23,22,22,22.31,0.97,0.97,0,0,0
2009-08-05,15763,1600027527,22,22,22,70.18,3.19,3.19,0,0,0
2009-08-05,15763,1600027564,56,44,43,140.56,2.51,3.14,1,1,0
2009-08-05,15763,3800031838,14,14,14,40.46,2.89,2.89,0,0,0
2009-08-05,15765,1111009477,26,26,26,25.22,0.97,0.97,0,0,0
2009-08-05,15765,1111009497,59,43,43,57.23,0.97,0.97,0,0,0
2009-08-05,15765,1600027527,29,28,28,92.51,3.19,3.19,0,0,0
2009-08-05,15765,1600027564,74,59,58,185.0,2.5,3.14,1,0,0
2009-08-05,15765,3800031838,34,31,30,98.26,2.89,2.89,0,0,0
2009-08-05,17599,1111009477,5,4,4,6.15,1.23,1.23,0,0,0
2009-08-05,17599,1111009497,19,18,16,22.8,1.2,1.2,0,0,0
2009-08-05,17599,1600027527,26,25,25,82.94,3.19,3.19,0,0,0
2009-08-05,17599,1600027564,33,28,28,80.85,2.45,3.19,1,1,0
2009-08-05,17599,3800031838,29,29,29,86.71,2.99,2.99,0,0,0
2009-08-05,17615,1111009477,33,28,28,32.34,0.98,0.98,0,0,0
2009-08-05,17615,1111009497,30,29,28,29.4,0.98,0.98,0,0,0
2009-08-05,17615,1600027527,25,24,23,79.75,3.19,3.19,0,0,0
2009-08-05,17615,1600027564,54,47,47,135.0,2.5,3.14,1,0,0
2009-08-05,17615,3800031838,30,30,30,86.7,2.89,2.89,0,0,0
2009-08-05,17627,1111009477,79,70,69,97.96,1.24,1.23,0,1,0
2009-08-05,17627,1111009497,79,61,59,97.96,1.24,1.24,0,1,0
2009-08-05,17627,1600027527,46,45,45,146.74,3.19,3.19,0,0,0
2009-08-05,17627,1600027564,66,57,57,165.0,2.5,3.09,1,1,0
2009-08-05,17627,3800031838,22,22,22,62.7,2.85,2.85,0,0,0
2009-08-05,19265,1111009477,79,67,65,98.75,1.25,1.48,0,1,0
2009-08-05,19265,1111009497,39,37,37,48.36,1.24,1.46,0,0,1
2009-08-05,19265,1600027527,34,33,33,108.46,3.19,3.19,0,0,0
2009-08-05,19265,1600027564,126,110,99,322.56,2.56,3.08,0,1,0
2009-08-05,19265,3800031838,560,433,426,856.8,1.53,2.88,1,0,0
2009-08-05,19521,1111009477,22,20,20,26.84,1.22,1.23,0,1,0
2009-08-05,19521,1111009497,34,27,27,41.48,1.22,1.22,0,1,0
2009-08-05,19521,1600027527,27,27,27,86.13,3.19,3.19,0,0,0
2009-08-05,19521,1600027564,37,31,31,92.5,2.5,3.19,1,1,0
2009-08-05,19521,3800031838,17,17,17,50.83,2.99,2.99,0,0,0
2009-08-05,19523,1111009477,16,15,14,19.52,1.22,1.22,0,0,0
2009-08-05,19523,1111009497,15,12,12,18.45,1.23,1.23,0,0,0
2009-08-05,19523,1600027527,29,29,29,92.51,3.19,3.19,0,0,0
2009-08-05,19523,1600027564,55,47,47,137.5,2.5,3.19,0,1,0
2009-08-05,19523,3800031838,64,63,62,191.36,2.99,2.99,0,0,0
2009-08-05,19533,1111009477,40,37,37,48.8,1.22,1.24,0,1,0
2009-08-05,19533,1111009497,26,24,24,31.72,1.22,1.22,0,0,0
2009-08-05,19533,1600027527,29,29,29,92.51,3.19,3.19,0,0,0
2009-08-05,19533,1600027564,65,53,53,162.5,2.5,3.19,1,1,0
2009-08-05,19533,3800031838,20,20,20,59.8,2.99,2.99,0,0,0
2009-08-05,21213,1111009477,18,18,17,22.14,1.23,1.66,0,0,1
2009-08-05,21213,1111009497,26,26,26,32.24,1.24,1.67,0,0,1
2009-08-05,21213,1600027527,18,18,18,57.42,3.19,3.19,0,0,0
2009-08-05,21213,1600027564,52,44,44,130.0,2.5,3.19,0,1,0
2009-08-05,21213,3800031838,129,96,96,197.37,1.53,2.88,1,0,0
2009-08-05,21221,1111009477,38,34,33,47.12,1.24,1.67,0,0,1
2009-08-05,21221,1111009497,33,30,30,40.92,1.24,1.68,0,0,1
2009-08-05,21221,1600027527,24,24,24,76.56,3.19,3.19,0,0,0
2009-08-05,21221,1600027564,80,66,59,207.2,2.59,3.06,0,1,0
2009-08-05,21221,3800031838,247,210,206,402.61,1.63,2.88,1,1,0
2009-08-05,21227,1111009477,95,83,83,117.8,1.24,1.66,0,0,1
2009-08-05,21227,1111009497,81,71,70,101.25,1.25,1.66,0,0,1
2009-08-05,21227,1600027527,30,30,30,95.7,3.19,3.19,0,0,0
2009-08-05,21227,1600027564,124,105,102,310.0,2.5,3.18,0,1,0
2009-08-05,21227,3800031838,363,284,279,573.54,1.58,2.88,1,0,0
2009-08-05,21237,1111009477,134,108,108,166.16,1.24,1.48,0,1,0
2009-08-05,21237,1111009497,149,132,131,184.76,1.24,1.46,0,1,0
2009-08-05,21237,1600027527,25,25,25,79.75,3.19,3.19,0,0,0
2009-08-05,21237,1600027564,132,116,115,328.68,2.49,3.14,0,1,0
2009-08-05,21237,3800031838,404,314,310,650.44,1.61,2.88,1,0,0
2009-08-05,21479,1111009477,24,20,20,23.28,0.97,0.97,0,0,0
2009-08-05,21479,1111009497,16,16,16,15.36,0.96,0.96,0,0,0
2009-08-05,21479,1600027527,32,31,31,102.08,3.19,3.19,0,0,0
2009-08-05,21479,1600027564,53,48,48,133.03,2.51,3.14,0,1,0
2009-08-05,21479,3800031838,50,50,49,144.5,2.89,2.89,0,0,0
2009-08-05,21485,1111009477,19,19,19,18.43,0.97,0.97,0,0,0
2009-08-05,21485,1111009497,17,16,16,16.49,0.97,0.97,0,0,0
2009-08-05,21485,1600027527,19,19,18,60.61,3.19,3.19,0,0,0
2009-08-05,21485,1600027564,24,20,19,60.0,2.5,3.14,1,0,0
2009-08-05,21485,3800031838,12,12,12,34.68,2.89,2.89,0,0,0
2009-08-05,23055,1111009477,7,6,5,8.75,1.25,1.69,0,0,1
2009-08-05,23055,1111009497,5,5,5,6.25,1.25,1.69,0,0,1
2009-08-05,23055,1600027527,2,2,2,6.38,3.19,3.19,0,0,0
2009-08-05,23055,1600027564,14,14,5,41.86,2.99,2.99,0,0,0
2009-08-05,23055,3800031838,66,49,48,131.34,1.99,2.88,1,0,0
2009-08-05,23061,1111009477,94,78,76,116.56,1.24,1.58,0,1,0
2009-08-05,23061,1111009497,88,78,76,109.12,1.24,1.55,0,1,0
2009-08-05,23061,1600027527,20,18,18,63.8,3.19,3.19,0,0,0
2009-08-05,23061,1600027564,85,75,72,213.35,2.51,3.19,0,1,0
2009-08-05,23061,3800031838,328,261,258,547.76,1.67,2.88,1,0,0
2009-08-05,23067,1111009477,49,43,42,61.25,1.25,1.25,0,0,0
2009-08-05,23067,1111009497,28,24,24,35.0,1.25,1.25,0,0,0
2009-08-05,23067,1600027527,26,24,23,82.94,3.19,3.19,0,0,0
2009-08-05,23067,1600027564,59,50,49,148.09,2.51,3.12,0,0,1
2009-08-05,23067,3800031838,121,82,82,177.87,1.47,2.68,1,0,0
2009-08-05,23075,1111009477,93,85,83,115.32,1.24,1.39,0,1,0
2009-08-05,23075,1111009497,65,57,56,81.25,1.25,1.38,0,1,0
2009-08-05,23075,1600027527,27,27,27,86.13,3.19,3.19,0,0,0
2009-08-05,23075,1600027564,78,73,72,195.78,2.51,3.19,0,1,0
2009-08-05,23075,3800031838,201,167,165,331.65,1.65,2.88,1,0,0
2009-08-05,23327,1111009477,24,23,23,23.04,0.96,0.96,0,0,0
2009-08-05,23327,1111009497,17,17,17,16.66,0.98,0.98,0,0,0
2009-08-05,23327,1600027527,19,19,19,60.61,3.19,3.19,0,0,0
2009-08-05,23327,1600027564,63,53,51,158.76,2.52,3.14,1,1,0
2009-08-05,23327,3800031838,22,22,20,63.58,2.89,2.89,0,0,0
2009-08-05,23345,1111009477,14,12,12,17.08,1.22,1.22,0,0,0
2009-08-05,23345,1111009497,28,20,20,33.6,1.2,1.2,0,0,0
2009-08-05,23345,1600027527,29,29,28,92.51,3.19,3.19,0,0,0
2009-08-05,23345,1600027564,51,46,46,128.01,2.51,3.19,1,1,0
2009-08-05,23345,3800031838,18,18,17,53.82,2.99,2.99,0,0,0
2009-08-05,23349,1111009477,14,14,14,16.66,1.19,1.19,0,0,0
2009-08-05,23349,1111009497,9,9,9,11.16,1.24,1.24,0,0,0
2009-08-05,23349,1600027527,15,15,15,47.85,3.19,3.19,0,0,0
2009-08-05,23349,1600027564,74,64,64,185.74,2.51,3.19,1,1,0
2009-08-05,23349,3800031838,18,18,17,53.82,2.99,2.99,0,0,0
2009-08-05,24991,1111009477,90,80,80,111.6,1.24,1.69,0,0,1
2009-08-05,24991,1111009497,88,80,79,108.24,1.23,1.66,0,1,0
2009-08-05,24991,1600027527,65,63,61,207.35,3.19,3.19,0,0,0
2009-08-05,24991,1600027564,205,175,169,512.5,2.5,3.13,0,1,0
2009-08-05,24991,3800031838,305,240,233,512.4,1.68,2.88,1,0,0
2009-08-05,25001,1111009477,40,34,33,49.6,1.24,1.24,0,0,0
2009-08-05,25001,1111009497,54,52,50,66.96,1.24,1.24,0,0,0
2009-08-05,25001,1600027527,31,28,27,98.89,3.19,3.19,0,0,0
2009-08-05,25001,1600027564,75,66,58,186.75,2.49,3.15,0,0,1
2009-08-05,25001,3800031838,143,106,102,220.22,1.54,2.47,1,0,0
2009-08-05,25021,1111009477,46,39,38,57.04,1.24,1.68,0,0,1
2009-08-05,25021,1111009497,54,49,49,67.5,1.25,1.64,0,0,1
2009-08-05,25021,1600027527,15,15,15,47.85,3.19,3.19,0,0,0
2009-08-05,25021,1600027564,74,65,51,199.8,2.7,3.19,0,1,0
2009-08-05,25021,3800031838,243,186,181,379.08,1.56,2.88,1,0,0
2009-08-05,25027,1111009477,115,103,102,142.6,1.24,1.49,0,1,0
2009-08-05,25027,1111009497,118,101,100,146.32,1.24,1.47,0,1,0
2009-08-05,25027,1600027527,34,30,30,108.46,3.19,3.19,0,0,0
2009-08-05,25027,1600027564,232,202,195,582.32,2.51,3.19,0,1,0
2009-08-05,25027,3800031838,578,435,425,919.02,1.59,2.88,1,0,0
2009-08-05,25229,1111009477,44,43,43,42.68,0.97,0.97,0,0,0
2009-08-05,25229,1111009497,40,38,37,39.6,0.99,0.99,0,0,0
2009-08-05,25229,1600027527,46,45,45,146.74,3.19,3.19,0,0,0
2009-08-05,25229,1600027564,73,61,61,182.5,2.5,3.1,1,1,0
2009-08-05,25229,3800031838,42,42,42,121.38,2.89,2.89,0,0,0
2009-08-05,25233,1111009477,24,18,18,23.28,0.97,0.97,0,0,0
2009-08-05,25233,1111009497,26,21,20,25.48,0.98,0.98,0,0,0
2009-08-05,25233,1600027527,26,26,24,82.94,3.19,3.19,0,0,0
2009-08-05,25233,1600027564,29,24,24,72.5,2.5,3.14,0,1,0
2009-08-05,25233,3800031838,56,56,54,161.84,2.89,2.89,0,0,0
2009-08-05,25253,1111009477,19,18,15,23.18,1.22,1.22,0,0,0
2009-08-05,25253,1111009497,8,5,4,9.6,1.2,1.2,0,0,0
2009-08-05,25253,1600027527,23,22,22,73.37,3.19,3.19,0,0,0
2009-08-05,25253,1600027564,43,40,39,107.5,2.5,2.94,1,1,0
2009-08-05,25253,3800031838,27,27,26,80.73,2.99,2.99,0,0,0
2009-08-05,25261,1111009477,25,20,20,30.25,1.21,1.21,0,0,0
2009-08-05,25261,1111009497,37,35,33,44.4,1.2,1.2,0,0,0
2009-08-05,25261,1600027527,30,28,28,95.7,3.19,3.19,0,0,0
2009-08-05,25261,1600027564,94,63,63,182.36,1.94,3.19,1,0,0
2009-08-05,25261,3800031838,20,20,20,59.8,2.99,2.99,0,0,0
2009-08-05,26973,1111009477,91,80,78,111.93,1.23,1.38,0,1,0
2009-08-05,26973,1111009497,77,72,72,95.48,1.24,1.38,0,1,0
2009-08-05,26973,1600027527,19,17,16,60.61,3.19,3.19,0,0,0
2009-08-05,26973,1600027564,114,92,92,283.86,2.49,3.05,0,1,0
2009-08-05,26973,3800031838,245,188,186,389.55,1.59,2.88,1,0,0
2009-08-05,26981,1111009477,57,49,48,71.25,1.25,1.5,0,1,0
2009-08-05,26981,1111009497,44,37,37,54.56,1.24,1.47,0,1,0
2009-08-05,26981,1600027527,25,22,22,79.75,3.19,3.19,0,0,0
2009-08-05,26981,1600027564,118,101,94,296.18,2.51,3.19,0,1,0
2009-08-05,26981,3800031838,183,154,149,309.27,1.69,2.88,1,0,0
2009-08-05,26983,1111009477,24,22,22,29.76,1.24,1.24,0,0,0
2009-08-05,26983,1111009497,22,19,19,27.5,1.25,1.25,0,0,0
2009-08-05,26983,1600027527,54,53,51,172.26,3.19,3.19,0,0,0
2009-08-05,26983,1600027564,96,93,80,249.6,2.6,3.19,0,1,0
2009-08-05,26983,3800031838,289,221,216,543.32,1.88,2.68,1,0,0
2009-08-05,27175,1111009477,33,28,28,32.01,0.97,0.97,0,0,0
2009-08-05,27175,1111009497,37,31,31,35.89,0.97,0.97,0,0,0
2009-08-05,27175,1600027527,28,24,24,89.32,3.19,3.19,0,0,0
2009-08-05,27175,1600027564,64,52,52,160.64,2.51,3.14,1,1,0
2009-08-05,27175,3800031838,19,19,19,54.91,2.89,2.89,0,0,0
2009-08-05,28909,1111009477,64,55,55,78.72,1.23,1.48,0,1,0
2009-08-05,28909,1111009497,88,80,79,109.12,1.24,1.39,0,1,0
2009-08-05,28909,1600027527,21,21,21,66.99,3.19,3.19,0,0,0
2009-08-05,28909,1600027564,117,106,100,299.52,2.56,3.15,0,1,0
2009-08-05,28909,3800031838,339,255,250,525.45,1.55,2.88,1,0,0
2009-08-05,29159,1111009477,4,6,6,4.88,1.22,1.22,0,0,0
2009-08-05,29159,1111009497,39,36,35,47.58,1.22,1.23,0,1,0
2009-08-05,29159,1600027527,44,43,43,140.36,3.19,3.19,0,0,0
2009-08-05,29159,1600027564,82,66,65,200.9,2.45,3.19,1,1,0
2009-08-05,29159,3800031838,32,32,32,95.68,2.99,2.99,0,0,0
2009-08-12,367,1111009477,15,11,11,18.6,1.24,1.68,0,0,1
2009-08-12,367,1111009497,21,15,15,26.25,1.25,1.67,0,0,1
2009-08-12,367,1600027527,21,20,20,65.73,3.13,3.13,0,0,0
2009-08-12,367,1600027564,24,23,18,59.28,2.47,3.19,0,0,1
2009-08-12,367,3800031838,36,35,35,79.92,2.22,2.88,0,0,1
2009-08-12,387,1111009477,82,72,72,122.18,1.49,1.49,0,0,0
2009-08-12,387,1111009497,64,59,58,95.36,1.49,1.49,0,0,0
2009-08-12,387,1600027527,77,75,75,237.16,3.08,3.08,0,0,0
2009-08-12,387,1600027564,103,94,94,253.38,2.46,2.46,0,0,0
2009-08-12,387,3800031838,63,60,60,141.12,2.24,2.24,0,0,0
2009-08-12,389,1111009477,73,67,67,91.25,1.25,1.25,0,0,0
2009-08-12,389,1111009497,81,69,66,100.44,1.24,1.24,0,0,0
2009-08-12,389,1600027527,74,70,70,227.18,3.07,3.07,0,0,0
2009-08-12,389,1600027564,78,70,69,165.36,2.12,3.09,0,0,1
2009-08-12,389,3800031838,70,63,63,166.6,2.38,2.88,0,0,1
2009-08-12,613,1111009477,22,21,21,27.06,1.23,1.23,0,0,0
2009-08-12,613,1111009497,35,34,34,43.4,1.24,1.24,0,0,0
2009-08-12,613,1600027527,62,59,59,169.26,2.73,3.19,0,0,1
2009-08-12,613,1600027564,40,40,39,76.4,1.91,3.19,0,0,1
2009-08-12,613,3800031838,42,40,39,113.82,2.71,2.71,0,0,0
2009-08-12,623,1111009477,27,25,25,26.19,0.97,0.97,0,0,0
2009-08-12,623,1111009497,21,16,16,20.58,0.98,0.98,0,0,0
2009-08-12,623,1600027527,46,46,46,136.16,2.96,2.96,0,0,0
2009-08-12,623,1600027564,48,47,47,89.28,1.86,3.14,0,0,1
2009-08-12,623,3800031838,42,42,42,110.04,2.62,2.62,0,0,0
2009-08-12,2277,1111009477,139,120,117,207.11,1.49,1.68,0,0,1
2009-08-12,2277,1111009497,148,128,124,220.52,1.49,1.68,0,0,1
2009-08-12,2277,1600027527,101,96,96,322.19,3.19,3.19,0,0,0
2009-08-12,2277,1600027564,133,117,116,401.66,3.02,3.02,0,0,0
2009-08-12,2277,3800031838,53,53,52,134.62,2.54,2.88,0,0,1
2009-08-12,2279,1111009477,61,53,52,90.28,1.48,1.68,0,0,1
2009-08-12,2279,1111009497,56,53,52,83.44,1.49,1.69,0,0,1
2009-08-12,2279,1600027527,40,38,38,115.2,2.88,2.88,0,0,0
2009-08-12,2279,1600027564,54,51,50,102.06,1.89,3.19,0,0,1
2009-08-12,2279,3800031838,28,30,27,70.56,2.52,2.88,0,0,1
2009-08-12,2281,1111009477,69,57,56,102.12,1.48,1.48,0,0,0
2009-08-12,2281,1111009497,69,62,60,101.43,1.47,1.67,0,0,1
2009-08-12,2281,1600027527,73,66,66,197.83,2.71,3.19,0,0,1
2009-08-12,2281,1600027564,98,94,93,206.78,2.11,3.15,0,0,1
2009-08-12,2281,3800031838,76,62,62,179.36,2.36,2.88,0,0,1
2009-08-12,2495,1111009477,88,71,69,86.24,0.98,0.97,0,1,0
2009-08-12,2495,1111009497,57,53,53,55.86,0.98,0.97,0,1,0
2009-08-12,2495,1600027527,39,36,36,115.05,2.95,2.95,0,0,0
2009-08-12,2495,1600027564,38,38,37,85.5,2.25,3.14,0,0,1
2009-08-12,2495,3800031838,35,33,33,98.35,2.81,2.81,0,0,0
2009-08-12,2505,1111009477,17,16,16,16.83,0.99,0.99,0,0,0
2009-08-12,2505,1111009497,22,19,19,21.12,0.96,0.96,0,0,0
2009-08-12,2505,1600027527,40,39,38,111.6,2.79,3.19,0,0,1
2009-08-12,2505,1600027564,28,28,28,52.08,1.86,3.14,0,0,1
2009-08-12,2505,3800031838,27,27,27,72.09,2.67,2.67,0,0,0
2009-08-12,2513,1111009477,33,25,25,32.01,0.97,0.97,0,0,0
2009-08-12,2513,1111009497,26,20,20,25.48,0.98,0.98,0,0,0
2009-08-12,2513,1600027527,90,87,87,256.5,2.85,3.18,0,0,1
2009-08-12,2513,1600027564,84,84,84,165.48,1.97,3.13,0,0,1
2009-08-12,2513,3800031838,47,43,43,130.19,2.77,2.77,0,0,0
2009-08-12,2523,1111009477,5,4,4,6.25,1.25,1.25,0,0,0
2009-08-12,2523,1111009497,8,6,6,10.0,1.25,1.25,0,0,0
2009-08-12,2523,1600027527,22,21,21,64.02,2.91,2.91,0,0,0
2009-08-12,2523,1600027564,27,21,21,47.79,1.77,3.15,0,0,1
2009-08-12,2523,3800031838,34,34,34,87.04,2.56,2.99,0,0,1
2009-08-12,2541,1111009477,24,23,23,29.04,1.21,1.24,0,1,0
2009-08-12,2541,1111009497,36,34,32,44.64,1.24,1.21,0,1,0
2009-08-12,2541,1600027527,20,20,20,63.8,3.19,3.19,0,0,0
2009-08-12,2541,1600027564,21,15,15,47.04,2.24,3.09,0,1,0
2009-08-12,2541,3800031838,13,12,12,37.83,2.91,2.91,0,0,0
2009-08-12,4245,1111009477,66,57,57,81.84,1.24,1.24,0,0,0
2009-08-12,4245,1111009497,56,47,47,70.0,1.25,1.25,0,0,0
2009-08-12,4245,1600027527,36,36,36,105.12,2.92,2.92,0,0,0
2009-08-12,4245,1600027564,43,39,39,101.91,2.37,3.19,0,0,1
2009-08-12,4245,3800031838,34,31,31,82.62,2.43,2.88,0,0,1
2009-08-12,4259,1111009477,35,31,29,51.45,1.47,1.67,0,0,1
2009-08-12,4259,1111009497,54,51,49,80.46,1.49,1.67,0,0,1
2009-08-12,4259,1600027527,27,26,25,82.35,3.05,3.05,0,0,0
2009-08-12,4259,1600027564,50,41,28,138.5,2.77,3.19,0,0,1
2009-08-12,4259,3800031838,85,84,82,214.2,2.52,2.88,0,0,1
2009-08-12,4489,1111009477,23,20,20,22.08,0.96,0.96,0,0,0
2009-08-12,4489,1111009497,14,13,13,13.58,0.97,0.97,0,0,0
2009-08-12,4489,1600027527,51,50,49,153.0,3.0,3.0,0,0,0
2009-08-12,4489,1600027564,61,60,60,122.61,2.01,3.14,0,0,1
2009-08-12,4489,3800031838,20,20,20,52.0,2.6,2.89,0,0,1
2009-08-12,4503,1111009477,55,45,42,67.1,1.22,1.23,0,1,0
2009-08-12,4503,1111009497,78,70,69,95.94,1.23,1.24,0,1,0
2009-08-12,4503,1600027527,73,71,70,183.23,2.51,3.19,0,0,1
2009-08-12,4503,1600027564,65,63,63,140.4,2.16,3.19,0,0,1
2009-08-12,4503,3800031838,45,44,44,125.55,2.79,2.79,0,0,0
2009-08-12,4521,1111009477,25,20,20,23.75,0.95,0.99,0,1,0
2009-08-12,4521,1111009497,26,24,24,25.22,0.97,0.96,0,1,0
2009-08-12,4521,1600027527,25,24,21,73.25,2.93,2.93,0,0,0
2009-08-12,4521,1600027564,13,13,13,39.52,3.04,3.04,0,0,0
2009-08-12,4521,3800031838,17,17,17,46.24,2.72,2.72,0,0,0
2009-08-12,6179,1111009477,62,50,49,93.0,1.5,1.67,0,0,1
2009-08-12,6179,1111009497,54,47,46,79.92,1.48,1.68,0,0,1
2009-08-12,6179,1600027527,62,56,55,181.04,2.92,2.92,0,0,0
2009-08-12,6179,1600027564,82,70,69,195.98,2.39,3.19,0,0,1
2009-08-12,6179,3800031838,81,75,74,162.0,2.0,2.88,0,0,1
2009-08-12,6187,1111009477,82,69,68,123.0,1.5,1.49,0,1,0
2009-08-12,6187,1111009497,63,56,54,94.5,1.5,1.5,0,1,0
2009-08-12,6187,1600027527,28,27,27,69.16,2.47,3.19,0,0,1
2009-08-12,6187,1600027564,94,87,85,163.56,1.74,3.11,0,0,1
2009-08-12,6187,3800031838,45,43,43,90.9,2.02,2.68,0,0,1
2009-08-12,6379,1111009477,47,40,40,45.59,0.97,0.97,0,0,0
2009-08-12,6379,1111009497,43,33,33,42.14,0.98,0.98,0,0,0
2009-08-12,6379,1600027527,61,56,55,162.87,2.67,3.19,0,0,1
2009-08-12,6379,1600027564,52,49,49,97.24,1.87,3.14,0,0,1
2009-08-12,6379,3800031838,35,35,34,95.2,2.72,2.72,0,0,0
2009-08-12,6431,1111009477,25,22,22,24.0,0.96,0.96,0,0,0
2009-08-12,6431,1111009497,23,23,23,22.54,0.98,0.98,0,0,0
2009-08-12,6431,1600027527,34,30,28,96.56,2.84,3.19,0,0,1
2009-08-12,6431,1600027564,24,22,22,48.96,2.04,3.14,0,0,1
2009-08-12,6431,3800031838,31,31,30,83.7,2.7,2.7,0,0,0
2009-08-12,8035,1111009477,4,4,4,6.0,1.5,1.69,0,0,1
2009-08-12,8035,1111009497,7,7,7,10.36,1.48,1.69,0,0,1
2009-08-12,8035,1600027527,4,4,4,13.16,3.29,3.29,0,0,0
2009-08-12,8035,1600027564,14,12,2,46.06,3.29,3.29,0,0,0
2009-08-12,8035,3800031838,36,36,36,92.88,2.58,2.88,0,0,1
2009-08-12,8041,1111009477,45,40,38,67.5,1.5,1.68,0,0,1
2009-08-12,8041,1111009497,36,34,34,53.64,1.49,1.68,0,0,1
2009-08-12,8041,1600027527,31,28,28,98.58,3.18,3.18,0,0,0
2009-08-12,8041,1600027564,27,27,26,61.83,2.29,3.19,0,0,1
2009-08-12,8041,3800031838,23,23,23,57.04,2.48,2.88,0,0,1
2009-08-12,8263,1111009477,49,46,46,47.53,0.97,0.97,0,1,0
2009-08-12,8263,1111009497,24,23,22,23.28,0.97,0.97,0,1,0
2009-08-12,8263,1600027527,38,38,38,102.22,2.69,3.19,0,0,1
2009-08-12,8263,1600027564,43,42,42,78.69,1.83,3.09,0,0,1
2009-08-12,8263,3800031838,30,29,28,81.0,2.7,2.7,0,0,0
2009-08-12,9825,1111009477,101,88,87,150.49,1.49,1.68,0,1,0
2009-08-12,9825,1111009497,115,98,92,170.2,1.48,1.68,0,1,0
2009-08-12,9825,1600027527,64,61,59,190.72,2.98,2.98,0,0,0
